date,ad_name,country,spend,impressions,clicks,installs
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NA,547,8,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NR,14,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NP,560,76,3,2
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NI,54,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NE,55,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NG,10641,196,5,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,NU,21,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MP,9,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,OM,24,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PK,410,36,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PW,14,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PS,11,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PG,934,30,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PE,365,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PH,8111,161,5,4
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,PR,232,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,QA,408,13,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,RW,22,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LC,112,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,VC,115,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,WS,67,7,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SA,1139,45,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SC,192,6,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SL,25,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SB,98,9,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SO,555,11,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ZA,4399,49,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,KR,101,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SS,110,5,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LK,1263,56,3,2
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SR,493,14,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,SZ,201,5,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TZ,13,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TH,177,6,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BS,101,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TL,8,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TG,50,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TO,223,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TT,995,16,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,TV,6,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,UG,62,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AE,1237,36,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,VI,677,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,US,18436,27,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,VU,3,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,VE,35,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,VN,138,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ZM,1175,25,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ZW,55,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,AF,21,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,DZ,305,6,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,AR,154,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BH,392,9,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BD,2516,26,3,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BB,710,8,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BM,1216,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BT,47,10,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BW,2599,25,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,CM,202,9,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,CK,28,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,CR,3056,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,CD,885,4,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,DJ,7,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,EC,41,2,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,ET,3846,39,2,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,FM,1,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,FJ,759,38,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,GH,532,16,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,GD,10,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,GU,255,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,GY,1281,13,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,HT,40,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,HK,132,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,ID,118,9,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,IQ,1387,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,CI,272,2,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,JM,511,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,JO,119,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,KE,3641,52,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,KI,128,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,KW,388,17,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,LB,18,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,LS,5,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,LR,387,7,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,LY,9,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MW,662,14,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MY,2467,48,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MV,622,30,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MH,6,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MU,791,7,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MX,47,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MZ,17,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,MM,20,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,NA,39,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,NR,6,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,NP,263,35,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,NI,3300,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,NG,13189,170,4,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,PK,948,26,1,2
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,PG,573,15,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,PH,6293,132,3,2
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,PR,1575,3,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,QA,35,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,RW,29,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,KN,12,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,WS,55,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SA,765,30,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SN,21,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SC,12,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SL,74,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SB,73,2,1,2
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SO,137,8,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,ZA,3378,52,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,KR,91,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SS,56,5,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,LK,925,33,2,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SR,125,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SZ,158,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,SY,91,6,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TZ,14,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TH,515,7,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,BS,40,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TL,31,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TO,21,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TT,548,15,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,TR,140,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,AE,863,15,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,US,7607,12,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,UY,186,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,VU,2,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,VE,172,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,VN,18,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,ZM,382,18,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,ZW,118,5,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,DZ,1159,5,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,BD,280,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,BO,195,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,BW,280,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,BI,288,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,TD,421,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,CD,1557,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,HT,157,1,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,ID,1091,5,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,KE,3132,7,2,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,LB,78,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,LS,135,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,MG,169,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,MY,72,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,ML,299,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,MX,173,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,MA,357,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,MZ,195,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,NG,1199,6,3,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,PK,4,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,PH,1818,8,3,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,SO,35,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,SZ,183,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,TH,114,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,TR,132,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,US,920,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,VN,9,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,DZ,536,6,2,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,BD,207,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,BI,356,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,ET,154,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,LA,286,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,LY,2203,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,NG,3528,13,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,PK,5,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,ZA,214,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,LK,86,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,DZ,185,7,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,BH,9,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,BD,334,6,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,BO,657,2,2,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,BW,3,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,CD,308,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,EG,717,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,ET,169,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,FM,3,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,GH,13,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,ID,47,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,IQ,14,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,JM,49,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,KE,1739,9,3,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,KW,16,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,LB,193,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,LS,198,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,MW,240,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,MY,24,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,MA,85,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,NA,262,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,NP,318,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,NG,2178,14,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,PK,75,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,PG,23,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,PH,734,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,PR,1684,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,SO,278,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,ZA,56,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,SZ,62,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,TR,31,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,VE,2,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,ZM,6,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,ZW,236,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,DZ,276,2,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,KH,271,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,CM,749,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,ET,31,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,ID,188,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,IQ,1163,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,KE,134,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,LS,226,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,MZ,697,3,2,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,NA,465,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,NG,3828,10,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,PG,154,2,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,PH,478,3,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,VC,13,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,TR,52,1,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,US,785,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,VE,55,1,2,
