date,campaign_name,country,spend,impressions,clicks,installs
2026-06-29,Cardia_Global_Auto_Roas_280626_All,PA,283,2,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,PG,1927,8,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,PE,194,8,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,PH,39413,245,22,4
2026-06-29,Cardia_Global_Auto_Roas_280626_All,PR,13658,17,6,2
2026-06-29,Cardia_Global_Auto_Roas_280626_All,QA,46,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,CG,1167,4,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,RE,28,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,RW,39,4,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,KN,0,1,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,VC,97,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,WS,307,2,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SA,4000,84,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SN,980,6,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SL,12,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SB,21,3,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SO,1476,39,3,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,ZA,13708,107,8,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,KR,131,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SS,1251,9,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,LK,3248,52,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SH,3,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SR,140,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SZ,11,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,SY,1607,79,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TJ,991,7,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TZ,308,17,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TH,11870,47,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TL,22,6,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TG,337,4,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TO,30,4,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TT,1128,12,2,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TN,101,19,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,TR,2859,27,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_All,UG,288,5,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,AE,1044,36,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,US,148267,82,11,3
2026-06-29,Cardia_Global_Auto_Roas_280626_All,UY,433,2,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,UZ,567,18,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,VU,120,4,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,VE,366,27,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,VN,7356,113,3,2
2026-06-29,Cardia_Global_Auto_Roas_280626_All,YE,10,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,ZM,4112,39,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_All,ZW,4612,28,5,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AF,6264,53,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,DZ,11389,146,6,4
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AS,13,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AO,8331,42,7,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AR,3987,16,1,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AM,674,9,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AZ,597,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BH,1909,30,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BD,30094,360,19,9
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BB,27,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BZ,29,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BJ,1816,22,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BT,138,30,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BO,25,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BW,5223,135,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BR,2050,36,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BN,8,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BF,8508,19,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BI,4592,20,2,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KH,1867,30,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CM,11025,85,9,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CV,493,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KY,1,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CF,107,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TD,109,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CL,736,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CN,267,13,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CO,8829,11,2,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CK,2,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CR,1902,5,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CW,145,2,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CY,46,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CD,6815,33,10,3
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,DM,13,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,DO,5158,33,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,EC,1376,5,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,EG,341,20,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SV,11142,15,3,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GQ,2,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ET,33852,190,39,9
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,FM,11,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,FJ,1659,108,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PF,31,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GA,3,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GM,402,17,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GE,1016,13,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GH,8335,132,6,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GD,439,10,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GU,796,10,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GT,9449,6,3,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GN,2210,15,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GW,178,4,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,GY,614,22,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,HT,1692,20,4,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,HN,2826,8,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,HK,129,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ID,9471,92,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,IQ,10542,115,4,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,IL,1776,10,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CI,9320,40,13,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,JM,2871,26,4,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,JO,5926,11,4,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KZ,0,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KE,27332,184,13,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KI,139,17,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KW,1265,36,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KG,131,9,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LA,8427,13,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LB,315,6,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LS,976,15,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LR,2386,58,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LY,2945,68,6,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MO,124,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MG,5306,40,7,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MW,2193,66,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MY,19947,63,5,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MV,133,16,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ML,5916,19,9,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MH,42,5,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MQ,270,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MR,1160,5,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MU,1462,21,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,YT,35,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MX,16039,57,2,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MN,3124,11,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MA,7609,96,5,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MZ,3633,23,4,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,MM,881,12,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NA,448,13,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NR,3,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NP,12386,159,6,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NI,9456,8,4,3
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NE,2,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,NG,106593,1118,49,6
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,OM,737,19,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PK,9429,474,5,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PS,2552,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PG,2564,70,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PY,136,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PE,2847,6,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PH,29353,340,19,5
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,PR,38226,40,9,3
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,QA,95,5,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,CG,291,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,RW,75,8,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LC,174,4,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,VC,22,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,WS,47,7,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SA,1375,41,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SN,4147,7,3,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SC,412,10,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SL,834,65,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SB,85,15,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SO,4243,44,6,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ZA,17652,339,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,KR,141,3,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SS,516,39,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,LK,3131,56,3,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SH,44,7,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SR,191,11,1,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SZ,1188,12,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,SY,2176,159,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TJ,91,6,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TZ,857,13,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TH,9695,15,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,BS,417,9,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TL,72,6,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TO,63,12,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TT,386,12,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TN,944,17,2,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TR,1749,40,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TC,20,2,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,TV,50,8,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,UG,577,25,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,AE,2598,37,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,VI,22,1,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,US,50403,74,5,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,UY,609,1,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,UZ,275,34,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,VU,8336,13,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,VE,6208,24,4,2
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,VN,158,37,0,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,YE,582,4,1,
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ZM,11988,158,3,1
2026-06-29,Cardia_Global_Auto_Roas_280626_Diabetes,ZW,1731,54,1,1
